planet,endpoint_type,to_sign,event_utc_dt,year,to_nakshatra,to_pada
moon,nakshatra,,1972-10-01T00:05:37.500000+00:00,1972,Revati,4.0
moon,nakshatra,,1972-10-15T11:03:45+00:00,1972,Ashwini,1.0
moon,nakshatra,,1972-10-28T00:50:37.500000+00:00,1972,Revati,4.0
moon,nakshatra,,1972-11-11T12:16:52.500000+00:00,1972,Ashwini,1.0
moon,nakshatra,,1972-11-24T05:26:15+00:00,1972,Revati,4.0
moon,nakshatra,,1972-12-08T15:05:37.500000+00:00,1972,Ashwini,1.0
moon,nakshatra,,1972-12-21T15:00:00+00:00,1972,Revati,4.0
moon,nakshatra,,1973-01-04T21:00:00+00:00,1973,Ashwini,1.0
moon,nakshatra,,1973-01-18T02:03:45+00:00,1973,Revati,4.0
moon,nakshatra,,1973-02-01T04:13:07.500000+00:00,1973,Ashwini,1.0
moon,nakshatra,,1973-02-14T10:13:07.500000+00:00,1973,Revati,4.0
moon,nakshatra,,1973-02-28T10:07:30+00:00,1973,Ashwini,1.0
moon,nakshatra,,1973-03-13T13:13:07.500000+00:00,1973,Revati,4.0
moon,nakshatra,,1973-03-27T13:13:07.500000+00:00,1973,Ashwini,1.0
moon,nakshatra,,1973-04-09T13:35:37.500000+00:00,1973,Revati,4.0
moon,nakshatra,,1973-04-23T15:00:00+00:00,1973,Ashwini,1.0
moon,nakshatra,,1973-05-06T16:18:45+00:00,1973,Revati,4.0
moon,nakshatra,,1973-05-20T18:00:00+00:00,1973,Ashwini,1.0
moon,nakshatra,,1973-06-02T23:48:45+00:00,1973,Revati,4.0
moon,nakshatra,,1973-06-16T23:15:00+00:00,1973,Ashwini,1.0
moon,nakshatra,,1973-06-30T10:24:22.500000+00:00,1973,Revati,4.0
moon,nakshatra,,1973-07-14T05:31:52.500000+00:00,1973,Ashwini,1.0
moon,nakshatra,,1973-07-27T20:26:15+00:00,1973,Revati,4.0
moon,nakshatra,,1973-08-10T11:09:22.500000+00:00,1973,Ashwini,1.0
moon,nakshatra,,1973-08-24T02:48:45+00:00,1973,Revati,4.0
moon,nakshatra,,1973-09-06T14:48:45+00:00,1973,Ashwini,1.0
moon,nakshatra,,1973-09-20T04:41:15+00:00,1973,Revati,4.0
moon,nakshatra,,1973-10-03T16:52:30+00:00,1973,Ashwini,1.0
moon,nakshatra,,1973-10-17T05:09:22.500000+00:00,1973,Revati,4.0
moon,nakshatra,,1973-10-30T19:35:37.500000+00:00,1973,Ashwini,1.0
moon,nakshatra,,1973-11-13T09:22:30+00:00,1973,Revati,4.0
moon,nakshatra,,1973-11-27T00:28:07.500000+00:00,1973,Ashwini,1.0
moon,nakshatra,,1973-12-10T18:39:22.500000+00:00,1973,Revati,4.0
moon,nakshatra,,1973-12-24T07:01:52.500000+00:00,1973,Ashwini,1.0
moon,nakshatra,,1974-01-07T06:16:52.500000+00:00,1974,Revati,4.0
moon,nakshatra,,1974-01-20T12:39:22.500000+00:00,1974,Ashwini,1.0
moon,nakshatra,,1974-02-03T15:22:30+00:00,1974,Revati,4.0
moon,nakshatra,,1974-02-16T15:56:15+00:00,1974,Ashwini,1.0
moon,nakshatra,,1974-03-02T19:01:52.500000+00:00,1974,Revati,4.0
moon,nakshatra,,1974-03-15T17:31:52.500000+00:00,1974,Ashwini,1.0
moon,nakshatra,,1974-03-29T19:24:22.500000+00:00,1974,Revati,4.0
moon,nakshatra,,1974-04-11T20:20:37.500000+00:00,1974,Ashwini,1.0
moon,nakshatra,,1974-04-25T21:39:22.500000+00:00,1974,Revati,4.0
moon,nakshatra,,1974-05-09T01:52:30+00:00,1974,Ashwini,1.0
moon,nakshatra,,1974-05-23T04:24:22.500000+00:00,1974,Revati,4.0
moon,nakshatra,,1974-06-05T09:00:00+00:00,1974,Ashwini,1.0
moon,nakshatra,,1974-06-19T14:20:37.500000+00:00,1974,Revati,4.0
moon,nakshatra,,1974-07-02T15:28:07.500000+00:00,1974,Ashwini,1.0
moon,nakshatra,,1974-07-17T00:05:37.500000+00:00,1974,Revati,4.0
moon,nakshatra,,1974-07-29T19:30:00+00:00,1974,Ashwini,1.0
moon,nakshatra,,1974-08-13T06:39:22.500000+00:00,1974,Revati,4.0
moon,nakshatra,,1974-08-25T21:16:52.500000+00:00,1974,Ashwini,1.0
moon,nakshatra,,1974-09-09T08:54:22.500000+00:00,1974,Revati,4.0
moon,nakshatra,,1974-09-21T23:03:45+00:00,1974,Ashwini,1.0
moon,nakshatra,,1974-10-06T09:33:45+00:00,1974,Revati,4.0
moon,nakshatra,,1974-10-19T03:45:00+00:00,1974,Ashwini,1.0
moon,nakshatra,,1974-11-02T12:56:15+00:00,1974,Revati,4.0
moon,nakshatra,,1974-11-15T11:31:52.500000+00:00,1974,Ashwini,1.0
moon,nakshatra,,1974-11-29T20:54:22.500000+00:00,1974,Revati,4.0
moon,nakshatra,,1974-12-12T19:52:30+00:00,1974,Ashwini,1.0
moon,nakshatra,,1974-12-27T07:01:52.500000+00:00,1974,Revati,4.0
moon,nakshatra,,1975-01-09T01:24:22.500000+00:00,1975,Ashwini,1.0
moon,nakshatra,,1975-01-23T15:16:52.500000+00:00,1975,Revati,4.0
moon,nakshatra,,1975-02-05T03:11:15+00:00,1975,Ashwini,1.0
moon,nakshatra,,1975-02-19T18:50:37.500000+00:00,1975,Revati,4.0
moon,nakshatra,,1975-03-04T04:01:52.500000+00:00,1975,Ashwini,1.0
moon,nakshatra,,1975-03-18T19:35:37.500000+00:00,1975,Revati,4.0
moon,nakshatra,,1975-03-31T08:03:45+00:00,1975,Ashwini,1.0
moon,nakshatra,,1975-04-14T21:45:00+00:00,1975,Revati,4.0
moon,nakshatra,,1975-04-27T16:07:30+00:00,1975,Ashwini,1.0
moon,nakshatra,,1975-05-12T03:28:07.500000+00:00,1975,Revati,4.0
moon,nakshatra,,1975-05-25T01:35:37.500000+00:00,1975,Ashwini,1.0
moon,nakshatra,,1975-06-08T11:37:30+00:00,1975,Revati,4.0
moon,nakshatra,,1975-06-21T09:05:37.500000+00:00,1975,Ashwini,1.0
moon,nakshatra,,1975-07-05T19:35:37.500000+00:00,1975,Revati,4.0
moon,nakshatra,,1975-07-18T12:50:37.500000+00:00,1975,Ashwini,1.0
moon,nakshatra,,1975-08-02T00:45:00+00:00,1975,Revati,4.0
moon,nakshatra,,1975-08-14T13:52:30+00:00,1975,Ashwini,1.0
moon,nakshatra,,1975-08-29T02:54:22.500000+00:00,1975,Revati,4.0
moon,nakshatra,,1975-09-10T15:39:22.500000+00:00,1975,Ashwini,1.0
moon,nakshatra,,1975-09-25T04:18:45+00:00,1975,Revati,4.0
moon,nakshatra,,1975-10-07T21:39:22.500000+00:00,1975,Ashwini,1.0
moon,nakshatra,,1975-10-22T07:58:07.500000+00:00,1975,Revati,4.0
moon,nakshatra,,1975-11-04T07:35:37.500000+00:00,1975,Ashwini,1.0
moon,nakshatra,,1975-11-18T14:31:52.500000+00:00,1975,Revati,4.0
moon,nakshatra,,1975-12-01T17:54:22.500000+00:00,1975,Ashwini,1.0
moon,nakshatra,,1975-12-15T22:07:30+00:00,1975,Revati,4.0
moon,nakshatra,,1975-12-29T00:28:07.500000+00:00,1975,Ashwini,1.0
moon,nakshatra,,1976-01-12T03:56:15+00:00,1976,Revati,4.0
moon,nakshatra,,1976-01-25T02:09:22.500000+00:00,1976,Ashwini,1.0
moon,nakshatra,,1976-02-08T06:28:07.500000+00:00,1976,Revati,4.0
moon,nakshatra,,1976-02-21T02:37:30+00:00,1976,Ashwini,1.0
moon,nakshatra,,1976-03-06T08:03:45+00:00,1976,Revati,4.0
moon,nakshatra,,1976-03-19T06:56:15+00:00,1976,Ashwini,1.0
moon,nakshatra,,1976-04-02T11:26:15+00:00,1976,Revati,4.0
moon,nakshatra,,1976-04-15T16:13:07.500000+00:00,1976,Ashwini,1.0
moon,nakshatra,,1976-04-29T17:03:45+00:00,1976,Revati,4.0
moon,nakshatra,,1976-05-13T03:11:15+00:00,1976,Ashwini,1.0
moon,nakshatra,,1976-05-26T23:31:52.500000+00:00,1976,Revati,4.0
moon,nakshatra,,1976-06-09T12:00:00+00:00,1976,Ashwini,1.0
moon,nakshatra,,1976-06-23T04:46:52.500000+00:00,1976,Revati,4.0
moon,nakshatra,,1976-07-06T16:18:45+00:00,1976,Ashwini,1.0
moon,nakshatra,,1976-07-20T07:58:07.500000+00:00,1976,Revati,4.0
moon,nakshatra,,1976-08-02T17:15:00+00:00,1976,Ashwini,1.0
moon,nakshatra,,1976-08-16T10:01:52.500000+00:00,1976,Revati,4.0
moon,nakshatra,,1976-08-29T18:50:37.500000+00:00,1976,Ashwini,1.0
moon,nakshatra,,1976-09-12T13:07:30+00:00,1976,Revati,4.0
moon,nakshatra,,1976-09-26T00:45:00+00:00,1976,Ashwini,1.0
moon,nakshatra,,1976-10-09T18:22:30+00:00,1976,Revati,4.0
moon,nakshatra,,1976-10-23T10:58:07.500000+00:00,1976,Ashwini,1.0
moon,nakshatra,,1976-11-06T00:45:00+00:00,1976,Revati,4.0
moon,nakshatra,,1976-11-19T22:07:30+00:00,1976,Ashwini,1.0
moon,nakshatra,,1976-12-03T06:16:52.500000+00:00,1976,Revati,4.0
moon,nakshatra,,1976-12-17T05:48:45+00:00,1976,Ashwini,1.0
moon,nakshatra,,1976-12-30T09:16:52.500000+00:00,1976,Revati,4.0
moon,nakshatra,,1977-01-13T08:03:45+00:00,1977,Ashwini,1.0
moon,nakshatra,,1977-01-26T10:52:30+00:00,1977,Revati,4.0
moon,nakshatra,,1977-02-09T08:15:00+00:00,1977,Ashwini,1.0
moon,nakshatra,,1977-02-22T14:03:45+00:00,1977,Revati,4.0
moon,nakshatra,,1977-03-08T11:54:22.500000+00:00,1977,Ashwini,1.0
moon,nakshatra,,1977-03-21T19:58:07.500000+00:00,1977,Revati,4.0
moon,nakshatra,,1977-04-04T20:31:52.500000+00:00,1977,Ashwini,1.0
moon,nakshatra,,1977-04-18T02:48:45+00:00,1977,Revati,4.0
moon,nakshatra,,1977-05-02T07:18:45+00:00,1977,Ashwini,1.0
moon,nakshatra,,1977-05-15T08:26:15+00:00,1977,Revati,4.0
moon,nakshatra,,1977-05-29T16:24:22.500000+00:00,1977,Ashwini,1.0
moon,nakshatra,,1977-06-11T11:37:30+00:00,1977,Revati,4.0
moon,nakshatra,,1977-06-25T21:11:15+00:00,1977,Ashwini,1.0
moon,nakshatra,,1977-07-08T13:18:45+00:00,1977,Revati,4.0
moon,nakshatra,,1977-07-22T22:18:45+00:00,1977,Ashwini,1.0
moon,nakshatra,,1977-08-04T15:56:15+00:00,1977,Revati,4.0
moon,nakshatra,,1977-08-18T23:43:07.500000+00:00,1977,Ashwini,1.0
moon,nakshatra,,1977-08-31T21:22:30+00:00,1977,Revati,4.0
moon,nakshatra,,1977-09-15T04:41:15+00:00,1977,Ashwini,1.0
moon,nakshatra,,1977-09-28T05:09:22.500000+00:00,1977,Revati,4.0
moon,nakshatra,,1977-10-12T13:35:37.500000+00:00,1977,Ashwini,1.0
moon,nakshatra,,1977-10-25T12:33:45+00:00,1977,Revati,4.0
moon,nakshatra,,1977-11-08T23:43:07.500000+00:00,1977,Ashwini,1.0
moon,nakshatra,,1977-11-21T17:09:22.500000+00:00,1977,Revati,4.0
moon,nakshatra,,1977-12-06T07:07:30+00:00,1977,Ashwini,1.0
moon,nakshatra,,1977-12-18T18:28:07.500000+00:00,1977,Revati,4.0
moon,nakshatra,,1978-01-02T09:39:22.500000+00:00,1978,Ashwini,1.0
moon,nakshatra,,1978-01-14T19:46:52.500000+00:00,1978,Revati,4.0
moon,nakshatra,,1978-01-29T10:01:52.500000+00:00,1978,Ashwini,1.0
moon,nakshatra,,1978-02-11T00:50:37.500000+00:00,1978,Revati,4.0
moon,nakshatra,,1978-02-25T13:13:07.500000+00:00,1978,Ashwini,1.0
moon,nakshatra,,1978-03-10T09:33:45+00:00,1978,Revati,4.0
moon,nakshatra,,1978-03-24T20:26:15+00:00,1978,Ashwini,1.0
moon,nakshatra,,1978-04-06T18:28:07.500000+00:00,1978,Revati,4.0
moon,nakshatra,,1978-04-21T05:26:15+00:00,1978,Ashwini,1.0
moon,nakshatra,,1978-05-04T00:33:45+00:00,1978,Revati,4.0
moon,nakshatra,,1978-05-18T12:56:15+00:00,1978,Ashwini,1.0
moon,nakshatra,,1978-05-31T02:48:45+00:00,1978,Revati,4.0
moon,nakshatra,,1978-06-14T17:03:45+00:00,1978,Ashwini,1.0
moon,nakshatra,,1978-06-27T03:45:00+00:00,1978,Revati,4.0
moon,nakshatra,,1978-07-11T18:28:07.500000+00:00,1978,Ashwini,1.0
moon,nakshatra,,1978-07-24T07:01:52.500000+00:00,1978,Revati,4.0
moon,nakshatra,,1978-08-07T20:20:37.500000+00:00,1978,Ashwini,1.0
moon,nakshatra,,1978-08-20T14:26:15+00:00,1978,Revati,4.0
moon,nakshatra,,1978-09-04T01:01:52.500000+00:00,1978,Ashwini,1.0
moon,nakshatra,,1978-09-17T00:22:30+00:00,1978,Revati,4.0
moon,nakshatra,,1978-10-01T08:15:00+00:00,1978,Ashwini,1.0
moon,nakshatra,,1978-10-14T09:28:07.500000+00:00,1978,Revati,4.0
moon,nakshatra,,1978-10-28T15:56:15+00:00,1978,Ashwini,1.0
moon,nakshatra,,1978-11-10T14:31:52.500000+00:00,1978,Revati,4.0
moon,nakshatra,,1978-11-24T21:11:15+00:00,1978,Ashwini,1.0
moon,nakshatra,,1978-12-07T15:22:30+00:00,1978,Revati,4.0
moon,nakshatra,,1978-12-21T23:15:00+00:00,1978,Ashwini,1.0
moon,nakshatra,,1979-01-03T16:30:00+00:00,1979,Revati,4.0
moon,nakshatra,,1979-01-18T00:45:00+00:00,1979,Ashwini,1.0
moon,nakshatra,,1979-01-30T22:18:45+00:00,1979,Revati,4.0
moon,nakshatra,,1979-02-14T04:35:37.500000+00:00,1979,Ashwini,1.0
moon,nakshatra,,1979-02-27T08:43:07.500000+00:00,1979,Revati,4.0
moon,nakshatra,,1979-03-13T10:58:07.500000+00:00,1979,Ashwini,1.0
moon,nakshatra,,1979-03-26T19:24:22.500000+00:00,1979,Revati,4.0
moon,nakshatra,,1979-04-09T17:37:30+00:00,1979,Ashwini,1.0
moon,nakshatra,,1979-04-23T02:37:30+00:00,1979,Revati,4.0
moon,nakshatra,,1979-05-06T22:35:37.500000+00:00,1979,Ashwini,1.0
moon,nakshatra,,1979-05-20T05:09:22.500000+00:00,1979,Revati,4.0
moon,nakshatra,,1979-06-03T01:13:07.500000+00:00,1979,Ashwini,1.0
moon,nakshatra,,1979-06-16T05:43:07.500000+00:00,1979,Revati,4.0
moon,nakshatra,,1979-06-30T03:16:52.500000+00:00,1979,Ashwini,1.0
moon,nakshatra,,1979-07-13T08:54:22.500000+00:00,1979,Revati,4.0
moon,nakshatra,,1979-07-27T06:50:37.500000+00:00,1979,Ashwini,1.0
moon,nakshatra,,1979-08-09T16:41:15+00:00,1979,Revati,4.0
moon,nakshatra,,1979-08-23T12:22:30+00:00,1979,Ashwini,1.0
moon,nakshatra,,1979-09-06T03:28:07.500000+00:00,1979,Revati,4.0
moon,nakshatra,,1979-09-19T18:39:22.500000+00:00,1979,Ashwini,1.0
moon,nakshatra,,1979-10-03T13:41:15+00:00,1979,Revati,4.0
moon,nakshatra,,1979-10-16T23:43:07.500000+00:00,1979,Ashwini,1.0
moon,nakshatra,,1979-10-30T19:41:15+00:00,1979,Revati,4.0
moon,nakshatra,,1979-11-13T02:31:52.500000+00:00,1979,Ashwini,1.0
moon,nakshatra,,1979-11-26T20:54:22.500000+00:00,1979,Revati,4.0
moon,nakshatra,,1979-12-10T04:18:45+00:00,1979,Ashwini,1.0
moon,nakshatra,,1979-12-23T21:33:45+00:00,1979,Revati,4.0
moon,nakshatra,,1980-01-06T07:46:52.500000+00:00,1980,Ashwini,1.0
moon,nakshatra,,1980-01-20T02:43:07.500000+00:00,1980,Revati,4.0
moon,nakshatra,,1980-02-02T13:52:30+00:00,1980,Ashwini,1.0
moon,nakshatra,,1980-02-16T12:45:00+00:00,1980,Revati,4.0
moon,nakshatra,,1980-02-29T20:31:52.500000+00:00,1980,Ashwini,1.0
moon,nakshatra,,1980-03-14T23:54:22.500000+00:00,1980,Revati,4.0
moon,nakshatra,,1980-03-28T01:35:37.500000+00:00,1980,Ashwini,1.0
moon,nakshatra,,1980-04-11T07:41:15+00:00,1980,Revati,4.0
moon,nakshatra,,1980-04-24T04:13:07.500000+00:00,1980,Ashwini,1.0
moon,nakshatra,,1980-05-08T10:41:15+00:00,1980,Revati,4.0
moon,nakshatra,,1980-05-21T05:54:22.500000+00:00,1980,Ashwini,1.0
moon,nakshatra,,1980-06-04T11:20:37.500000+00:00,1980,Revati,4.0
moon,nakshatra,,1980-06-17T09:16:52.500000+00:00,1980,Ashwini,1.0
moon,nakshatra,,1980-07-01T13:58:07.500000+00:00,1980,Revati,4.0
moon,nakshatra,,1980-07-14T15:28:07.500000+00:00,1980,Ashwini,1.0
moon,nakshatra,,1980-07-28T20:48:45+00:00,1980,Revati,4.0
moon,nakshatra,,1980-08-10T22:52:30+00:00,1980,Ashwini,1.0
moon,nakshatra,,1980-08-25T06:39:22.500000+00:00,1980,Revati,4.0
moon,nakshatra,,1980-09-07T05:15:00+00:00,1980,Ashwini,1.0
moon,nakshatra,,1980-09-21T16:18:45+00:00,1980,Revati,4.0
moon,nakshatra,,1980-10-04T08:48:45+00:00,1980,Ashwini,1.0
moon,nakshatra,,1980-10-18T22:24:22.500000+00:00,1980,Revati,4.0
moon,nakshatra,,1980-10-31T10:01:52.500000+00:00,1980,Ashwini,1.0
moon,nakshatra,,1980-11-15T00:00:00+00:00,1980,Revati,4.0
moon,nakshatra,,1980-11-27T12:05:37.500000+00:00,1980,Ashwini,1.0
moon,nakshatra,,1980-12-12T00:39:22.500000+00:00,1980,Revati,4.0
moon,nakshatra,,1980-12-24T17:54:22.500000+00:00,1980,Ashwini,1.0
moon,nakshatra,,1981-01-08T04:52:30+00:00,1981,Revati,4.0
moon,nakshatra,,1981-01-21T02:48:45+00:00,1981,Ashwini,1.0
moon,nakshatra,,1981-02-04T13:18:45+00:00,1981,Revati,4.0
moon,nakshatra,,1981-02-17T11:03:45+00:00,1981,Ashwini,1.0
moon,nakshatra,,1981-03-03T22:46:52.500000+00:00,1981,Revati,4.0
moon,nakshatra,,1981-03-16T15:50:37.500000+00:00,1981,Ashwini,1.0
moon,nakshatra,,1981-03-31T05:37:30+00:00,1981,Revati,4.0
moon,nakshatra,,1981-04-12T17:09:22.500000+00:00,1981,Ashwini,1.0
moon,nakshatra,,1981-04-27T08:26:15+00:00,1981,Revati,4.0
moon,nakshatra,,1981-05-09T18:28:07.500000+00:00,1981,Ashwini,1.0
moon,nakshatra,,1981-05-24T09:28:07.500000+00:00,1981,Revati,4.0
moon,nakshatra,,1981-06-05T23:15:00+00:00,1981,Ashwini,1.0
moon,nakshatra,,1981-06-20T12:16:52.500000+00:00,1981,Revati,4.0
moon,nakshatra,,1981-07-03T07:41:15+00:00,1981,Ashwini,1.0
moon,nakshatra,,1981-07-17T18:11:15+00:00,1981,Revati,4.0
moon,nakshatra,,1981-07-30T17:15:00+00:00,1981,Ashwini,1.0
moon,nakshatra,,1981-08-14T02:09:22.500000+00:00,1981,Revati,4.0
moon,nakshatra,,1981-08-27T00:45:00+00:00,1981,Ashwini,1.0
moon,nakshatra,,1981-09-10T09:33:45+00:00,1981,Revati,4.0
moon,nakshatra,,1981-09-23T04:13:07.500000+00:00,1981,Ashwini,1.0
moon,nakshatra,,1981-10-07T14:09:22.500000+00:00,1981,Revati,4.0
moon,nakshatra,,1981-10-20T04:46:52.500000+00:00,1981,Ashwini,1.0
moon,nakshatra,,1981-11-03T15:50:37.500000+00:00,1981,Revati,4.0
moon,nakshatra,,1981-11-16T06:56:15+00:00,1981,Ashwini,1.0
moon,nakshatra,,1981-11-30T17:31:52.500000+00:00,1981,Revati,4.0
moon,nakshatra,,1981-12-13T14:09:22.500000+00:00,1981,Ashwini,1.0
moon,nakshatra,,1981-12-27T21:50:37.500000+00:00,1981,Revati,4.0
moon,nakshatra,,1982-01-10T01:01:52.500000+00:00,1982,Ashwini,1.0
moon,nakshatra,,1982-01-24T04:41:15+00:00,1982,Revati,4.0
moon,nakshatra,,1982-02-06T11:15:00+00:00,1982,Ashwini,1.0
moon,nakshatra,,1982-02-20T11:31:52.500000+00:00,1982,Revati,4.0
moon,nakshatra,,1982-03-05T16:46:52.500000+00:00,1982,Ashwini,1.0
moon,nakshatra,,1982-03-19T16:01:52.500000+00:00,1982,Revati,4.0
moon,nakshatra,,1982-04-01T18:00:00+00:00,1982,Ashwini,1.0
moon,nakshatra,,1982-04-15T18:11:15+00:00,1982,Revati,4.0
moon,nakshatra,,1982-04-28T18:56:15+00:00,1982,Ashwini,1.0
moon,nakshatra,,1982-05-12T20:20:37.500000+00:00,1982,Revati,4.0
moon,nakshatra,,1982-05-26T00:00:00+00:00,1982,Ashwini,1.0
moon,nakshatra,,1982-06-09T00:28:07.500000+00:00,1982,Revati,4.0
moon,nakshatra,,1982-06-22T09:16:52.500000+00:00,1982,Ashwini,1.0
moon,nakshatra,,1982-07-06T06:22:30+00:00,1982,Revati,4.0
moon,nakshatra,,1982-07-19T20:03:45+00:00,1982,Ashwini,1.0
moon,nakshatra,,1982-08-02T12:33:45+00:00,1982,Revati,4.0
moon,nakshatra,,1982-08-16T04:41:15+00:00,1982,Ashwini,1.0
moon,nakshatra,,1982-08-29T17:20:37.500000+00:00,1982,Revati,4.0
moon,nakshatra,,1982-09-12T08:43:07.500000+00:00,1982,Ashwini,1.0
moon,nakshatra,,1982-09-25T19:58:07.500000+00:00,1982,Revati,4.0
moon,nakshatra,,1982-10-09T09:22:30+00:00,1982,Ashwini,1.0
moon,nakshatra,,1982-10-22T22:01:52.500000+00:00,1982,Revati,4.0
moon,nakshatra,,1982-11-05T11:09:22.500000+00:00,1982,Ashwini,1.0
moon,nakshatra,,1982-11-19T01:46:52.500000+00:00,1982,Revati,4.0
moon,nakshatra,,1982-12-02T17:54:22.500000+00:00,1982,Ashwini,1.0
moon,nakshatra,,1982-12-16T07:46:52.500000+00:00,1982,Revati,4.0
moon,nakshatra,,1982-12-30T04:58:07.500000+00:00,1982,Ashwini,1.0
moon,nakshatra,,1983-01-12T14:09:22.500000+00:00,1983,Revati,4.0
moon,nakshatra,,1983-01-26T15:56:15+00:00,1983,Ashwini,1.0
moon,nakshatra,,1983-02-08T18:39:22.500000+00:00,1983,Revati,4.0
moon,nakshatra,,1983-02-22T22:24:22.500000+00:00,1983,Ashwini,1.0
moon,nakshatra,,1983-03-07T20:48:45+00:00,1983,Revati,4.0
moon,nakshatra,,1983-03-21T23:54:22.500000+00:00,1983,Ashwini,1.0
moon,nakshatra,,1983-04-03T22:41:15+00:00,1983,Revati,4.0
moon,nakshatra,,1983-04-18T00:33:45+00:00,1983,Ashwini,1.0
moon,nakshatra,,1983-05-01T02:54:22.500000+00:00,1983,Revati,4.0
moon,nakshatra,,1983-05-15T04:58:07.500000+00:00,1983,Ashwini,1.0
moon,nakshatra,,1983-05-28T09:28:07.500000+00:00,1983,Revati,4.0
moon,nakshatra,,1983-06-11T13:30:00+00:00,1983,Ashwini,1.0
moon,nakshatra,,1983-06-24T16:30:00+00:00,1983,Revati,4.0
moon,nakshatra,,1983-07-08T23:43:07.500000+00:00,1983,Ashwini,1.0
moon,nakshatra,,1983-07-21T21:56:15+00:00,1983,Revati,4.0
moon,nakshatra,,1983-08-05T08:20:37.500000+00:00,1983,Ashwini,1.0
moon,nakshatra,,1983-08-18T00:45:00+00:00,1983,Revati,4.0
moon,nakshatra,,1983-09-01T12:39:22.500000+00:00,1983,Ashwini,1.0
moon,nakshatra,,1983-09-14T02:09:22.500000+00:00,1983,Revati,4.0
moon,nakshatra,,1983-09-28T13:35:37.500000+00:00,1983,Ashwini,1.0
moon,nakshatra,,1983-10-11T05:03:45+00:00,1983,Revati,4.0
moon,nakshatra,,1983-10-25T15:05:37.500000+00:00,1983,Ashwini,1.0
moon,nakshatra,,1983-11-07T11:31:52.500000+00:00,1983,Revati,4.0
moon,nakshatra,,1983-11-21T20:48:45+00:00,1983,Ashwini,1.0
moon,nakshatra,,1983-12-04T20:03:45+00:00,1983,Revati,4.0
moon,nakshatra,,1983-12-19T06:11:15+00:00,1983,Ashwini,1.0
moon,nakshatra,,1984-01-01T03:22:30+00:00,1984,Revati,4.0
moon,nakshatra,,1984-01-15T15:50:37.500000+00:00,1984,Ashwini,1.0
moon,nakshatra,,1984-01-28T06:56:15+00:00,1984,Revati,4.0
moon,nakshatra,,1984-02-11T21:56:15+00:00,1984,Ashwini,1.0
moon,nakshatra,,1984-02-24T07:41:15+00:00,1984,Revati,4.0
moon,nakshatra,,1984-03-09T23:37:30+00:00,1984,Ashwini,1.0
moon,nakshatra,,1984-03-22T09:45:00+00:00,1984,Revati,4.0
moon,nakshatra,,1984-04-06T00:33:45+00:00,1984,Ashwini,1.0
moon,nakshatra,,1984-04-18T15:56:15+00:00,1984,Revati,4.0
moon,nakshatra,,1984-05-03T04:24:22.500000+00:00,1984,Ashwini,1.0
moon,nakshatra,,1984-05-16T01:07:30+00:00,1984,Revati,4.0
moon,nakshatra,,1984-05-30T11:37:30+00:00,1984,Ashwini,1.0
moon,nakshatra,,1984-06-12T10:01:52.500000+00:00,1984,Revati,4.0
moon,nakshatra,,1984-06-26T19:58:07.500000+00:00,1984,Ashwini,1.0
moon,nakshatra,,1984-07-09T15:50:37.500000+00:00,1984,Revati,4.0
moon,nakshatra,,1984-07-24T02:43:07.500000+00:00,1984,Ashwini,1.0
moon,nakshatra,,1984-08-05T17:54:22.500000+00:00,1984,Revati,4.0
moon,nakshatra,,1984-08-20T06:16:52.500000+00:00,1984,Ashwini,1.0
moon,nakshatra,,1984-09-01T18:45:00+00:00,1984,Revati,4.0
moon,nakshatra,,1984-09-16T07:41:15+00:00,1984,Ashwini,1.0
moon,nakshatra,,1984-09-28T22:24:22.500000+00:00,1984,Revati,4.0
moon,nakshatra,,1984-10-13T09:56:15+00:00,1984,Ashwini,1.0
moon,nakshatra,,1984-10-26T06:39:22.500000+00:00,1984,Revati,4.0
moon,nakshatra,,1984-11-09T15:05:37.500000+00:00,1984,Ashwini,1.0
moon,nakshatra,,1984-11-22T17:20:37.500000+00:00,1984,Revati,4.0
moon,nakshatra,,1984-12-06T22:30:00+00:00,1984,Ashwini,1.0
moon,nakshatra,,1984-12-20T02:20:37.500000+00:00,1984,Revati,4.0
moon,nakshatra,,1985-01-03T05:26:15+00:00,1985,Ashwini,1.0
moon,nakshatra,,1985-01-16T06:22:30+00:00,1985,Revati,4.0
moon,nakshatra,,1985-01-30T09:33:45+00:00,1985,Ashwini,1.0
moon,nakshatra,,1985-02-12T06:39:22.500000+00:00,1985,Revati,4.0
moon,nakshatra,,1985-02-26T11:15:00+00:00,1985,Ashwini,1.0
moon,nakshatra,,1985-03-11T08:37:30+00:00,1985,Revati,4.0
moon,nakshatra,,1985-03-25T13:30:00+00:00,1985,Ashwini,1.0
moon,nakshatra,,1985-04-07T15:33:45+00:00,1985,Revati,4.0
moon,nakshatra,,1985-04-21T18:05:37.500000+00:00,1985,Ashwini,1.0
moon,nakshatra,,1985-05-05T02:03:45+00:00,1985,Revati,4.0
moon,nakshatra,,1985-05-19T00:22:30+00:00,1985,Ashwini,1.0
moon,nakshatra,,1985-06-01T12:28:07.500000+00:00,1985,Revati,4.0
moon,nakshatra,,1985-06-15T06:28:07.500000+00:00,1985,Ashwini,1.0
moon,nakshatra,,1985-06-28T19:13:07.500000+00:00,1985,Revati,4.0
moon,nakshatra,,1985-07-12T10:41:15+00:00,1985,Ashwini,1.0
